,lr,dpr,train_loss,val_loss,train_acc,val_acc
0,0.0001,0.01,1.012907133344561,0.31301679015159606,0.9055500000000001,0.8844999999999998
1,0.0001,0.05,1.1699726562947035,0.3007509822025895,0.887275,0.8859999999999999
2,0.0001,0.1,1.3523344445973635,0.31915424335747955,0.8692,0.8808
